year,ring,couple_id,nest_id,population,observer,sex,morph,age,color_score,color_score_trans,color_score_trans_ord,color_score_median,color_score_median_trans,color_score_median_trans_ord,laying_date,brood_size,winter_snow_depth_mean,winter_snow_days_n,winter_temp_air_mean,winter_temp_air_CV,breed_snow_depth_mean,breed_snow_days_n,breed_temp_air_mean,breed_temp_air_CV
1986,84,639,252,a,a,male,gray,5,6,3,3,6,3,3,6,4,34.49,131,-5.52,0.4,0,0,11,0.21
1986,86,714,272,a,a,male,gray,4,7,2,4,8,1,5,-7,5,34.49,131,-5.52,0.4,35.11,9,8.01,0.61
1986,89,639,252,a,a,female,gray,4,7,2,4,6,3,3,6,4,34.49,131,-5.52,0.4,0,0,11,0.21
1986,92,644,300,a,a,female,gray,4,6,3,3,5,4,2,-14,3,34.49,131,-5.52,0.4,40,16,5.13,0.71
1986,99,650,221,a,a,female,gray,4,6,3,3,6,3,3,-8,4,34.49,131,-5.52,0.4,36,10,7.71,0.65
1986,100,692,54,a,a,male,gray,4,6,3,3,5,4,2,-4,3,34.49,131,-5.52,0.4,30.67,6,9.27,0.47
1986,104,656,187,a,a,female,gray,7,6,3,3,6,3,3,-4,4,34.49,131,-5.52,0.4,30.67,6,9.27,0.47
1986,106,661,126,a,a,female,gray,6,6,3,3,6,3,3,-12,1,34.49,131,-5.52,0.4,39,14,6.1,0.73
1986,111,685,304,a,a,male,gray,5,6,3,3,6,3,3,-16,4,34.49,131,-5.52,0.4,40.78,18,4.13,0.63
1986,112,668,173,a,a,female,gray,4,,,,6,3,3,-1,0,34.49,131,-5.52,0.4,23.67,3,10.17,0.34
1986,113,671,196,a,a,female,gray,5,8,1,5,8,1,5,-22,3,34.49,131,-5.52,0.4,42.33,24,0.61,0.59
1986,116,673,95,a,a,female,gray,3,6,3,3,7,2,4,-1,3,34.49,131,-5.52,0.4,23.67,3,10.17,0.34
1986,123,671,196,a,a,male,gray,4,7,2,4,6,3,3,-22,3,34.49,131,-5.52,0.4,42.33,24,0.61,0.59
1986,126,650,221,a,a,male,gray,4,6,3,3,7,2,4,-8,4,34.49,131,-5.52,0.4,36,10,7.71,0.65
1986,127,711,202,a,a,male,gray,4,7,2,4,7,2,4,-15,5,34.49,131,-5.52,0.4,40.41,17,4.59,0.59
1986,129,685,304,a,a,female,gray,2,6,3,3,6,3,3,-16,4,34.49,131,-5.52,0.4,40.78,18,4.13,0.63
1986,130,686,186,a,a,male,gray,2,7,2,4,7,2,4,9,2,34.49,131,-5.52,0.4,0,0,11.19,0.21
1986,131,686,186,a,a,female,brown,2,12,3,3,12,3,3,9,2,34.49,131,-5.52,0.4,0,0,11.19,0.21
1986,132,688,352,a,a,female,gray,2,8,1,5,7,2,4,7,,34.49,131,-5.52,0.4,0,0,11.09,0.21
1986,133,688,352,a,a,male,brown,2,10,1,1,10,1,1,7,,34.49,131,-5.52,0.4,0,0,11.09,0.21
1986,134,690,143,a,a,female,gray,3,6,3,3,6,3,3,-17,4,34.49,131,-5.52,0.4,41.11,19,3.62,0.67
1986,136,648,268,a,a,male,brown,2,10,1,1,10,1,1,-8,4,34.49,131,-5.52,0.4,36,10,7.71,0.65
1986,137,692,54,a,a,female,gray,2,5,4,2,5,4,2,-4,3,34.49,131,-5.52,0.4,30.67,6,9.27,0.47
1986,138,694,227,a,a,female,gray,2,8,1,5,7,2,4,-4,4,34.49,131,-5.52,0.4,30.67,6,9.27,0.47
1986,139,656,187,a,a,male,gray,3,7,2,4,6,3,3,-4,4,34.49,131,-5.52,0.4,30.67,6,9.27,0.47
1986,140,695,309,a,a,female,brown,2,12,3,3,12,3,3,0,3,34.49,131,-5.52,0.4,21.5,2,10.48,0.29
1986,141,695,309,a,a,male,gray,2,6,3,3,6,3,3,0,3,34.49,131,-5.52,0.4,21.5,2,10.48,0.29
1986,142,696,243,a,a,female,gray,2,7,2,4,7,2,4,3,3,34.49,131,-5.52,0.4,0,0,10.84,0.22
1986,143,697,278,a,a,female,brown,2,12,3,3,12,3,3,22,3,34.49,131,-5.52,0.4,0,0,12.7,0.27
1986,144,697,278,a,a,male,gray,2,6,3,3,6,3,3,22,3,34.49,131,-5.52,0.4,0,0,12.7,0.27
1986,165,711,202,a,a,female,brown,4,11,2,2,11,2,2,-15,5,34.49,131,-5.52,0.4,40.41,17,4.59,0.59
1986,169,696,243,a,a,male,gray,2,5,4,2,7,2,4,3,3,34.49,131,-5.52,0.4,0,0,10.84,0.22
1986,170,644,300,a,a,male,brown,2,12,3,3,12,3,3,-14,3,34.49,131,-5.52,0.4,40,16,5.13,0.71
1986,171,714,272,a,a,female,gray,2,5,4,2,6,3,3,-7,5,34.49,131,-5.52,0.4,35.11,9,8.01,0.61
1986,172,694,227,a,a,male,gray,2,5,4,2,7,2,4,-4,4,34.49,131,-5.52,0.4,30.67,6,9.27,0.47
1986,196,673,95,a,a,male,gray,2,8,1,5,8,1,5,-1,3,34.49,131,-5.52,0.4,23.67,3,10.17,0.34
1987,19,588,166,b,b,female,gray,11,5,4,2,6,3,3,17,3,23.72,124,-5.33,0.33,0,0,8.08,0.44
1987,26,595,352,a,a,female,gray,5,8,1,5,8,1,5,,,23.72,124,-5.33,0.33,0,0,,
1987,27,596,63,a,a,female,gray,5,8,1,5,7,2,4,,,23.72,124,-5.33,0.33,0,0,,
1987,42,596,63,a,a,male,gray,6,6,3,3,6,3,3,,,23.72,124,-5.33,0.33,0,0,,
1987,89,641,272,a,a,female,gray,5,6,3,3,6,3,3,24,3,23.72,124,-5.33,0.33,0,0,9.34,0.34
1987,98,11,27,b,b,male,gray,5,7,2,4,7,2,4,14,4,23.72,124,-5.33,0.33,0,0,7.64,0.45
1987,126,693,202,a,a,male,gray,5,7,2,4,7,2,4,8,4,23.72,124,-5.33,0.33,7,2,6.33,0.48
1987,138,693,202,a,a,female,gray,3,7,2,4,7,2,4,8,4,23.72,124,-5.33,0.33,7,2,6.33,0.48
1987,145,595,352,a,a,male,gray,3,6,3,3,6,3,3,,,23.72,124,-5.33,0.33,0,0,,
1987,169,641,272,a,a,male,gray,3,7,2,4,7,2,4,24,3,23.72,124,-5.33,0.33,0,0,9.34,0.34
1987,173,588,166,b,b,male,gray,3,8,1,5,7,2,4,17,3,23.72,124,-5.33,0.33,0,0,8.08,0.44
1987,174,716,127,b,b,female,gray,3,7,2,4,7,2,4,24,3,23.72,124,-5.33,0.33,0,0,9.34,0.34
1987,175,716,127,b,b,male,brown,2,12,3,3,12,3,3,24,3,23.72,124,-5.33,0.33,0,0,9.34,0.34
1987,203,11,27,b,b,female,gray,3,5,4,2,5,4,2,14,4,23.72,124,-5.33,0.33,0,0,7.64,0.45
1988,19,588,166,b,b,female,gray,12,6,3,3,6,3,3,4,3,13.65,133,-2.16,0.33,4.38,8,6.97,0.61
1988,50,699,295,a,a,male,gray,10,7,2,4,7,2,4,22,4,13.65,133,-2.16,0.33,5,3,11.26,0.41
1988,53,612,2,a,a,female,gray,6,8,1,5,8,1,5,-7,5,13.65,133,-2.16,0.33,16.26,19,4.36,0.66
1988,61,669,196,a,a,male,gray,7,7,2,4,6,3,3,-16,3,13.65,133,-2.16,0.33,22.54,28,1.89,0.47
1988,89,641,280,a,a,female,gray,6,6,3,3,6,3,3,3,5,13.65,133,-2.16,0.33,5.33,9,6.69,0.61
1988,112,667,173,a,a,female,gray,6,6,3,3,6,3,3,31,5,13.65,133,-2.16,0.33,0,0,14.1,0.3
1988,113,669,196,a,a,female,gray,7,,,,8,1,5,-16,3,13.65,133,-2.16,0.33,22.54,28,1.89,0.47
1988,119,8,80,a,a,male,gray,4,6,3,3,6,3,3,-6,4,13.65,133,-2.16,0.33,15.39,18,4.56,0.65
1988,121,681,352,a,a,female,brown,5,12,3,3,12,3,3,-12,2,13.65,133,-2.16,0.33,19.92,24,3.21,0.45
1988,126,700,202,a,a,male,gray,6,7,2,4,7,2,4,0,4,13.65,133,-2.16,0.33,9.08,12,5.94,0.6
1988,135,691,352,a,a,female,gray,3,6,3,3,6,3,3,,,13.65,133,-2.16,0.33,0,0,,
1988,139,667,173,a,a,male,gray,5,8,1,5,6,3,3,31,5,13.65,133,-2.16,0.33,0,0,14.1,0.3
1988,146,677,117,a,a,male,gray,3,8,1,5,7,2,4,-80,0,13.65,133,-2.16,0.33,13.06,49,-3.91,0.41
1988,147,698,352,a,a,female,gray,3,8,1,5,8,1,5,,,13.65,133,-2.16,0.33,0,0,,
1988,148,698,352,a,a,male,gray,2,8,1,5,8,1,5,,,13.65,133,-2.16,0.33,0,0,,
1988,149,699,295,a,a,female,gray,3,8,1,5,8,1,5,22,4,13.65,133,-2.16,0.33,5,3,11.26,0.41
1988,150,700,202,a,a,female,gray,3,5,4,2,6,3,3,0,4,13.65,133,-2.16,0.33,9.08,12,5.94,0.6
1988,151,13,126,a,a,male,gray,3,8,1,5,8,1,5,13,0,13.65,133,-2.16,0.33,4.25,4,9.31,0.53
1988,169,641,280,a,a,male,gray,4,7,2,4,7,2,4,3,5,13.65,133,-2.16,0.33,5.33,9,6.69,0.61
1988,171,715,276,a,a,female,gray,4,6,3,3,6,3,3,0,6,13.65,133,-2.16,0.33,9.08,12,5.94,0.6
1988,172,715,276,a,a,male,gray,4,,,,7,2,4,0,6,13.65,133,-2.16,0.33,9.08,12,5.94,0.6
1988,173,588,166,b,b,male,gray,3,7,2,4,7,2,4,4,3,13.65,133,-2.16,0.33,4.38,8,6.97,0.61
1988,174,716,127,b,b,female,gray,4,7,2,4,7,2,4,10,2,13.65,133,-2.16,0.33,3.6,5,8.12,0.56
1988,175,716,127,b,b,male,brown,4,13,4,4,12,3,3,10,2,13.65,133,-2.16,0.33,3.6,5,8.12,0.56
1988,176,718,157,b,b,female,gray,2,7,2,4,7,2,4,,0,13.65,133,-2.16,0.33,0,0,,
1988,178,720,215,b,b,female,gray,2,7,2,4,7,2,4,-6,4,13.65,133,-2.16,0.33,15.39,18,4.56,0.65
1988,179,722,249,b,b,female,brown,2,12,3,3,12,3,3,-15,3,13.65,133,-2.16,0.33,21.96,27,2.16,0.46
1988,180,722,249,b,b,male,gray,3,4,5,1,4,5,1,-15,3,13.65,133,-2.16,0.33,21.96,27,2.16,0.46
1988,181,723,190,b,b,female,gray,3,7,2,4,7,2,4,-15,5,13.65,133,-2.16,0.33,21.96,27,2.16,0.46
1988,182,723,190,b,b,male,gray,3,7,2,4,6,3,3,-15,5,13.65,133,-2.16,0.33,21.96,27,2.16,0.46
1988,183,724,216,b,b,female,gray,2,6,3,3,5,4,2,,0,13.65,133,-2.16,0.33,0,0,,
1988,186,729,269,b,b,female,brown,3,13,4,4,13,4,4,0,6,13.65,133,-2.16,0.33,9.08,12,5.94,0.6
1988,187,730,222,b,b,female,brown,3,12,3,3,12,3,3,7,4,13.65,133,-2.16,0.33,3.6,5,7.5,0.59
1988,188,733,203,b,b,female,gray,3,7,2,4,6,3,3,-15,5,13.65,133,-2.16,0.33,21.96,27,2.16,0.46
1988,189,724,216,b,b,male,gray,2,5,4,2,5,4,2,,0,13.65,133,-2.16,0.33,0,0,,
1988,199,8,80,a,a,female,brown,3,13,4,4,13,4,4,-6,4,13.65,133,-2.16,0.33,15.39,18,4.56,0.65
1988,200,9,219,a,a,female,brown,2,11,2,2,11,2,2,-7,4,13.65,133,-2.16,0.33,16.26,19,4.36,0.66
1988,204,13,126,a,a,female,gray,2,7,2,4,7,2,4,13,0,13.65,133,-2.16,0.33,4.25,4,9.31,0.53
1988,206,14,44,b,b,female,brown,2,11,2,2,11,2,2,-1,4,13.65,133,-2.16,0.33,10.38,13,5.7,0.61
1988,207,14,44,b,b,male,brown,2,12,3,3,12,3,3,-1,4,13.65,133,-2.16,0.33,10.38,13,5.7,0.61
1988,208,17,39,b,b,female,brown,3,13,4,4,13,4,4,-1,3,13.65,133,-2.16,0.33,10.38,13,5.7,0.61
1988,209,17,39,b,b,male,gray,2,6,3,3,6,3,3,-1,3,13.65,133,-2.16,0.33,10.38,13,5.7,0.61
1988,210,718,157,b,b,male,gray,2,5,4,2,5,4,2,,0,13.65,133,-2.16,0.33,0,0,,
1988,225,691,352,a,a,male,brown,3,13,4,4,13,4,4,,,13.65,133,-2.16,0.33,0,0,,
1988,236,37,11,b,b,female,gray,1,7,2,4,7,2,4,,,13.65,133,-2.16,0.33,0,0,,
1988,245,720,215,b,b,male,brown,3,13,4,4,12,3,3,-6,4,13.65,133,-2.16,0.33,15.39,18,4.56,0.65
1988,246,729,269,b,b,male,gray,4,6,3,3,6,3,3,0,6,13.65,133,-2.16,0.33,9.08,12,5.94,0.6
1988,247,733,203,b,b,male,brown,3,13,4,4,13,4,4,-15,5,13.65,133,-2.16,0.33,21.96,27,2.16,0.46
1988,248,730,222,b,b,male,gray,3,5,4,2,5,4,2,7,4,13.65,133,-2.16,0.33,3.6,5,7.5,0.59
1989,19,588,149,b,b,female,gray,14,6,3,3,6,3,3,-14,5,15.53,107,-0.38,0.34,1,1,5.3,0.57
1989,27,597,352,a,a,female,gray,7,7,2,4,7,2,4,3,5,15.53,107,-0.38,0.34,0,0,8.56,0.42
1989,42,35,352,a,a,male,gray,8,6,3,3,6,3,3,0,5,15.53,107,-0.38,0.34,0,0,7.94,0.49
1989,50,701,295,a,a,male,gray,11,7,2,4,7,2,4,-18,4,15.53,107,-0.38,0.34,2,3,4.79,0.61
1989,53,613,1,a,a,female,gray,7,9,2,6,8,1,5,-18,4,15.53,107,-0.38,0.34,2,3,4.79,0.61
1989,61,669,196,a,a,male,gray,8,5,4,2,6,3,3,-32,5,15.53,107,-0.38,0.34,4.38,8,2.66,0.63
1989,77,630,204,b,b,female,gray,3,6,3,3,6,3,3,-25,3,15.53,107,-0.38,0.34,2.6,5,3.72,0.69
1989,89,638,265,a,a,female,gray,7,5,4,2,6,3,3,-23,5,15.53,107,-0.38,0.34,2.6,5,4.02,0.67
1989,90,687,352,a,a,male,gray,7,8,1,5,8,1,5,9,6,15.53,107,-0.38,0.34,0,0,9.77,0.38
1989,95,646,330,a,a,female,gray,7,7,2,4,6,3,3,-25,6,15.53,107,-0.38,0.34,2.6,5,3.72,0.69
1989,112,667,159,a,a,female,gray,7,6,3,3,6,3,3,-13,4,15.53,107,-0.38,0.34,1,1,5.47,0.56
1989,113,669,196,a,a,female,gray,8,9,2,6,8,1,5,-32,5,15.53,107,-0.38,0.34,4.38,8,2.66,0.63
1989,119,8,81,a,a,male,gray,5,6,3,3,6,3,3,-25,4,15.53,107,-0.38,0.34,2.6,5,3.72,0.69
1989,121,681,352,a,a,female,brown,6,12,3,3,12,3,3,-21,4,15.53,107,-0.38,0.34,2.75,4,4.4,0.65
1989,126,700,202,a,a,male,gray,7,6,3,3,7,2,4,-23,4,15.53,107,-0.38,0.34,2.6,5,4.02,0.67
1989,132,687,352,a,a,female,gray,5,6,3,3,7,2,4,9,6,15.53,107,-0.38,0.34,0,0,9.77,0.38
1989,134,689,143,a,a,female,gray,6,7,2,4,6,3,3,-27,4,15.53,107,-0.38,0.34,2.6,5,3.45,0.7
1989,139,667,159,a,a,male,gray,6,6,3,3,6,3,3,-13,4,15.53,107,-0.38,0.34,1,1,5.47,0.56
1989,146,677,117,a,a,male,gray,4,6,3,3,7,2,4,-62,1,15.53,107,-0.38,0.34,9.52,27,1,0.39
1989,150,700,202,a,a,female,gray,4,6,3,3,6,3,3,-23,4,15.53,107,-0.38,0.34,2.6,5,4.02,0.67
1989,151,13,152,a,a,male,gray,4,8,1,5,8,1,5,-23,4,15.53,107,-0.38,0.34,2.6,5,4.02,0.67
1989,152,24,245,a,a,male,brown,3,12,3,3,12,3,3,-38,5,15.53,107,-0.38,0.34,11.21,14,1.95,0.63
1989,153,597,352,a,a,male,gray,3,5,4,2,5,4,2,3,5,15.53,107,-0.38,0.34,0,0,8.56,0.42
1989,154,646,330,a,a,male,gray,3,6,3,3,6,3,3,-25,6,15.53,107,-0.38,0.34,2.6,5,3.72,0.69
1989,155,701,295,a,a,female,gray,2,5,4,2,5,4,2,-18,4,15.53,107,-0.38,0.34,2,3,4.79,0.61
1989,156,702,293,a,a,female,gray,2,5,4,2,5,4,2,-17,4,15.53,107,-0.38,0.34,1.5,2,4.94,0.6
1989,157,48,187,a,a,male,brown,2,12,3,3,12,3,3,-23,3,15.53,107,-0.38,0.34,2.6,5,4.02,0.67
1989,158,702,293,a,a,male,gray,2,5,4,2,6,3,3,-17,4,15.53,107,-0.38,0.34,1.5,2,4.94,0.6
1989,159,703,176,a,a,female,gray,2,5,4,2,5,4,2,-11,2,15.53,107,-0.38,0.34,1,1,5.81,0.53
1989,160,7,352,a,a,male,gray,2,6,3,3,6,3,3,-7,,15.53,107,-0.38,0.34,0,0,6.38,0.52
1989,161,29,278,a,a,male,gray,2,6,3,3,6,3,3,-12,3,15.53,107,-0.38,0.34,1,1,5.62,0.54
1989,171,715,272,a,a,female,gray,5,6,3,3,6,3,3,-20,5,15.53,107,-0.38,0.34,2.75,4,4.56,0.63
1989,172,715,272,a,a,male,gray,5,,,,7,2,4,-20,5,15.53,107,-0.38,0.34,2.75,4,4.56,0.63
1989,173,588,149,b,b,male,gray,3,7,2,4,7,2,4,-14,5,15.53,107,-0.38,0.34,1,1,5.3,0.57
1989,174,717,169,b,b,female,gray,,,,,7,2,4,,0,15.53,107,-0.38,0.34,0,0,,
1989,177,719,45,b,b,female,gray,3,6,3,3,6,3,3,-24,3,15.53,107,-0.38,0.34,2.6,5,3.83,0.68
1989,178,720,215,b,b,female,gray,3,7,2,4,7,2,4,-22,2,15.53,107,-0.38,0.34,2.6,5,4.21,0.66
1989,183,725,216,b,b,female,gray,3,7,2,4,5,4,2,-17,2,15.53,107,-0.38,0.34,1.5,2,4.94,0.6
1989,185,728,155,b,b,female,gray,2,7,2,4,7,2,4,-24,5,15.53,107,-0.38,0.34,2.6,5,3.83,0.68
1989,199,8,81,a,a,female,brown,4,13,4,4,13,4,4,-25,4,15.53,107,-0.38,0.34,2.6,5,3.72,0.69
1989,201,638,265,a,a,male,gray,2,5,4,2,5,4,2,-23,5,15.53,107,-0.38,0.34,2.6,5,4.02,0.67
1989,202,10,104,b,b,female,brown,4,10,1,1,10,1,1,,0,15.53,107,-0.38,0.34,0,0,,
1989,204,13,152,a,a,female,gray,3,6,3,3,7,2,4,-23,4,15.53,107,-0.38,0.34,2.6,5,4.02,0.67
1989,205,42,20,b,b,male,brown,3,12,3,3,12,3,3,-19,4,15.53,107,-0.38,0.34,2.75,4,4.69,0.63
1989,208,19,39,b,b,female,brown,3,14,5,5,13,4,4,-17,2,15.53,107,-0.38,0.34,1.5,2,4.94,0.6
1989,214,689,143,a,a,male,gray,2,6,3,3,7,2,4,-27,4,15.53,107,-0.38,0.34,2.6,5,3.45,0.7
1989,215,24,245,a,a,female,gray,2,8,1,5,8,1,5,-38,5,15.53,107,-0.38,0.34,11.21,14,1.95,0.63
1989,216,25,200,a,a,female,gray,2,9,2,6,8,1,5,-8,3,15.53,107,-0.38,0.34,1,1,6.25,0.53
1989,217,27,34,b,b,female,brown,2,13,4,4,12,3,3,-18,3,15.53,107,-0.38,0.34,2,3,4.79,0.61
1989,219,29,278,a,a,female,gray,2,7,2,4,7,2,4,-12,3,15.53,107,-0.38,0.34,1,1,5.62,0.54
1989,221,703,176,a,a,male,gray,2,6,3,3,6,3,3,-11,2,15.53,107,-0.38,0.34,1,1,5.81,0.53
1989,226,32,221,a,a,female,brown,2,12,3,3,12,3,3,-23,5,15.53,107,-0.38,0.34,2.6,5,4.02,0.67
1989,233,35,352,a,a,female,gray,2,7,2,4,7,2,4,0,5,15.53,107,-0.38,0.34,0,0,7.94,0.49
1989,237,44,19,b,b,male,gray,3,7,2,4,7,2,4,-23,4,15.53,107,-0.38,0.34,2.6,5,4.02,0.67
1989,238,719,45,b,b,male,brown,2,12,3,3,12,3,3,-24,3,15.53,107,-0.38,0.34,2.6,5,3.83,0.68
1989,239,27,34,b,b,male,gray,3,6,3,3,6,3,3,-18,3,15.53,107,-0.38,0.34,2,3,4.79,0.61
1989,240,39,113,b,b,female,brown,3,13,4,4,13,4,4,,0,15.53,107,-0.38,0.34,0,0,,
1989,241,39,113,b,b,male,gray,3,6,3,3,6,3,3,,0,15.53,107,-0.38,0.34,0,0,,
1989,244,725,216,b,b,male,gray,2,5,4,2,5,4,2,-17,2,15.53,107,-0.38,0.34,1.5,2,4.94,0.6
1989,245,720,215,b,b,male,brown,4,12,3,3,12,3,3,-22,2,15.53,107,-0.38,0.34,2.6,5,4.21,0.66
1989,248,630,204,b,b,male,gray,3,6,3,3,5,4,2,-25,3,15.53,107,-0.38,0.34,2.6,5,3.72,0.69
1989,249,42,20,b,b,female,gray,2,7,2,4,6,3,3,-19,4,15.53,107,-0.38,0.34,2.75,4,4.69,0.63
1989,250,44,19,b,b,female,brown,2,13,4,4,13,4,4,-23,4,15.53,107,-0.38,0.34,2.6,5,4.02,0.67
1989,251,45,191,b,b,female,brown,2,13,4,4,13,4,4,,0,15.53,107,-0.38,0.34,0,0,,
1989,253,51,264,b,b,male,gray,2,7,2,4,7,2,4,-15,1,15.53,107,-0.38,0.34,1,1,5.16,0.58
1989,254,38,189,b,b,male,gray,2,6,3,3,6,3,3,8,3,15.53,107,-0.38,0.34,0,0,9.51,0.38
1989,255,48,187,a,a,female,gray,2,,,,6,3,3,-23,3,15.53,107,-0.38,0.34,2.6,5,4.02,0.67
1989,258,728,155,b,b,male,gray,2,8,1,5,8,1,5,-24,5,15.53,107,-0.38,0.34,2.6,5,3.83,0.68
1989,259,50,137,b,b,female,gray,2,7,2,4,7,2,4,-23,4,15.53,107,-0.38,0.34,2.6,5,4.02,0.67
1989,260,50,137,b,b,male,brown,2,12,3,3,12,3,3,-23,4,15.53,107,-0.38,0.34,2.6,5,4.02,0.67
1989,261,45,191,b,b,male,brown,2,12,3,3,12,3,3,,0,15.53,107,-0.38,0.34,0,0,,
1989,262,51,264,b,b,female,gray,2,7,2,4,7,2,4,-15,1,15.53,107,-0.38,0.34,1,1,5.16,0.58
1989,263,32,221,a,a,male,brown,2,11,2,2,12,3,3,-23,5,15.53,107,-0.38,0.34,2.6,5,4.02,0.67
1989,264,52,271,b,b,female,brown,2,14,5,5,14,5,5,-3,2,15.53,107,-0.38,0.34,0,0,7.12,0.49
1989,265,52,271,b,b,male,gray,2,5,4,2,5,4,2,-3,2,15.53,107,-0.38,0.34,0,0,7.12,0.49
1989,306,82,317,b,b,female,gray,3,7,2,4,7,2,4,-15,5,15.53,107,-0.38,0.34,1,1,5.16,0.58
1989,307,82,317,b,b,male,gray,3,7,2,4,7,2,4,-15,5,15.53,107,-0.38,0.34,1,1,5.16,0.58
1990,50,83,319,a,a,male,gray,12,7,2,4,7,2,4,0,1,12.89,99,0.03,0.3,3,2,7.99,0.43
1990,61,26,211,a,a,male,gray,9,6,3,3,6,3,3,-6,4,12.89,99,0.03,0.3,3,2,7.28,0.52
1990,87,31,117,a,a,male,gray,8,6,3,3,7,2,4,-12,4,12.89,99,0.03,0.3,3,2,6.91,0.55
1990,112,667,141,a,a,female,gray,8,,,,6,3,3,0,3,12.89,99,0.03,0.3,3,2,7.99,0.43
1990,119,8,81,a,a,male,gray,6,6,3,3,6,3,3,-6,4,12.89,99,0.03,0.3,3,2,7.28,0.52
1990,126,700,213,a,a,male,gray,8,7,2,4,7,2,4,0,3,12.89,99,0.03,0.3,3,2,7.99,0.43
1990,134,689,100,a,a,female,gray,7,6,3,3,6,3,3,14,3,12.89,99,0.03,0.3,0,0,10.25,0.33
1990,139,667,141,a,a,male,gray,7,6,3,3,6,3,3,0,3,12.89,99,0.03,0.3,3,2,7.99,0.43
1990,150,700,213,a,a,female,gray,5,6,3,3,6,3,3,0,3,12.89,99,0.03,0.3,3,2,7.99,0.43
1990,151,13,72,a,a,male,gray,5,7,2,4,8,1,5,5,1,12.89,99,0.03,0.3,1,1,8.31,0.4
1990,154,1,330,a,a,male,gray,4,6,3,3,6,3,3,4,2,12.89,99,0.03,0.3,1,1,8.21,0.41
1990,171,715,272,a,a,female,gray,6,6,3,3,6,3,3,-2,3,12.89,99,0.03,0.3,3,2,7.79,0.45
1990,172,715,272,a,a,male,gray,6,7,2,4,7,2,4,-2,3,12.89,99,0.03,0.3,3,2,7.79,0.45
1990,174,716,127,b,b,female,gray,6,8,1,5,7,2,4,-1,3,12.89,99,0.03,0.3,3,2,7.92,0.44
1990,175,716,127,b,b,male,brown,6,,,,12,3,3,-1,3,12.89,99,0.03,0.3,3,2,7.92,0.44
1990,178,720,215,b,b,female,gray,4,,,,7,2,4,1,3,12.89,99,0.03,0.3,3,2,8.03,0.43
1990,179,721,250,b,b,female,brown,4,,,,12,3,3,1,3,12.89,99,0.03,0.3,3,2,8.03,0.43
1990,182,49,165,b,b,male,gray,5,5,4,2,6,3,3,7,2,12.89,99,0.03,0.3,1,1,8.72,0.38
1990,183,725,216,b,b,female,gray,4,,,,5,4,2,-1,2,12.89,99,0.03,0.3,3,2,7.92,0.44
1990,187,731,222,b,b,female,brown,5,,,,12,3,3,4,3,12.89,99,0.03,0.3,1,1,8.21,0.41
1990,188,733,203,b,b,female,gray,5,6,3,3,6,3,3,-5,3,12.89,99,0.03,0.3,3,2,7.35,0.51
1990,190,1,330,a,a,female,brown,3,12,3,3,12,3,3,4,2,12.89,99,0.03,0.3,1,1,8.21,0.41
1990,199,8,81,a,a,female,brown,5,13,4,4,13,4,4,-6,4,12.89,99,0.03,0.3,3,2,7.28,0.52
1990,204,13,72,a,a,female,gray,4,7,2,4,7,2,4,5,1,12.89,99,0.03,0.3,1,1,8.31,0.4
1990,211,56,191,b,b,male,gray,3,7,2,4,7,2,4,-3,3,12.89,99,0.03,0.3,3,2,7.65,0.47
1990,212,20,145,b,b,female,gray,4,5,4,2,5,4,2,-5,3,12.89,99,0.03,0.3,3,2,7.35,0.51
1990,213,21,251,b,b,female,gray,4,7,2,4,7,2,4,10,2,12.89,99,0.03,0.3,0,0,9.61,0.39
1990,214,689,100,a,a,male,gray,3,7,2,4,7,2,4,14,3,12.89,99,0.03,0.3,0,0,10.25,0.33
1990,216,26,211,a,a,female,gray,3,8,1,5,8,1,5,-6,4,12.89,99,0.03,0.3,3,2,7.28,0.52
1990,217,27,28,b,b,female,brown,3,12,3,3,12,3,3,2,3,12.89,99,0.03,0.3,3,2,8.06,0.42
1990,218,28,291,a,a,female,brown,3,11,2,2,11,2,2,-1,3,12.89,99,0.03,0.3,3,2,7.92,0.44
1990,220,28,291,a,a,male,gray,3,6,3,3,6,3,3,-1,3,12.89,99,0.03,0.3,3,2,7.92,0.44
1990,223,128,64,b,b,male,gray,2,7,2,4,7,2,4,19,3,12.89,99,0.03,0.3,0,0,10.87,0.29
1990,224,31,117,a,a,female,brown,2,12,3,3,12,3,3,-12,4,12.89,99,0.03,0.3,3,2,6.91,0.55
1990,237,44,18,b,b,male,gray,4,,,,7,2,4,6,3,12.89,99,0.03,0.3,1,1,8.56,0.39
1990,239,27,28,b,b,male,gray,4,,,,6,3,3,2,3,12.89,99,0.03,0.3,3,2,8.06,0.42
1990,240,39,98,b,b,female,brown,4,,,,13,4,4,6,2,12.89,99,0.03,0.3,1,1,8.56,0.39
1990,241,39,98,b,b,male,gray,4,,,,6,3,3,6,2,12.89,99,0.03,0.3,1,1,8.56,0.39
1990,244,725,216,b,b,male,gray,3,,,,5,4,2,-1,2,12.89,99,0.03,0.3,3,2,7.92,0.44
1990,245,720,215,b,b,male,brown,5,,,,12,3,3,1,3,12.89,99,0.03,0.3,3,2,8.03,0.43
1990,247,733,203,b,b,male,brown,5,,,,13,4,4,-5,3,12.89,99,0.03,0.3,3,2,7.35,0.51
1990,250,44,18,b,b,female,brown,3,,,,13,4,4,6,3,12.89,99,0.03,0.3,1,1,8.56,0.39
